Element,Wavelength_A
Fe I,3651.467
Fe I,3651.918
Fe I,3651.965
Fe I,3652.656
Fe I,3653.349
Fe I,3653.755
Fe I,3653.969
Fe I,3654.6710000000003
Fe I,3654.998
Fe I,3655.345
Fe I,3655.4649999999997
Fe I,3655.951
Fe I,3656.21
Fe I,3656.349
Fe I,3656.6879999999996
Fe I,3657.133
Fe I,3657.898
Fe I,3658.019
Fe I,3658.136
Fe I,3658.5469999999996
Fe I,3659.5170000000003
Fe I,3659.7340000000004
Fe I,3660.3250000000003
Fe I,3661.2529999999997
Fe I,3661.3630000000003
Fe I,3662.118
Fe I,3662.837
Fe I,3663.2490000000003
Fe I,3663.2619999999997
Fe I,3663.399
Fe I,3663.442
Fe I,3663.4519999999998
Fe I,3663.487
Fe I,3663.961
Fe I,3663.997
Fe I,3664.114
Fe I,3664.5370000000003
Fe I,3664.538
Fe I,3664.692
Fe I,3664.726
Fe I,3666.2400000000002
Fe I,3666.2419999999997
Fe I,3666.287
Fe I,3666.509
Fe I,3666.7630000000004
Fe I,3666.807
Fe I,3667.253
Fe I,3667.779
Fe I,3667.9860000000003
Fe I,3667.9950000000003
Fe I,3668.21
Fe I,3668.494
Fe I,3668.53
Fe I,3668.8889999999997
Fe I,3669.152
Fe I,3669.5209999999997
Fe I,3670.0240000000003
Fe I,3670.088
Fe I,3670.618
Fe I,3670.807
Fe I,3671.502
Fe I,3671.685
Fe I,3672.116
Fe I,3672.4579999999996
Fe I,3672.6029999999996
Fe I,3672.707
Fe I,3673.0829999999996
Fe I,3673.518
Fe I,3673.68
Fe I,3674.041
Fe I,3674.407
Fe I,3674.763
Fe I,3675.681
Fe I,3675.7549999999997
Fe I,3676.311
Fe I,3676.807
Fe I,3676.873
Fe I,3677.3059999999996
Fe I,3677.346
Fe I,3677.454
Fe I,3677.504
Fe I,3677.628
Fe I,3678.839
Fe I,3678.858
Fe I,3678.86
Fe I,3678.968
Fe I,3678.9980000000005
Fe I,3679.108
Fe I,3679.346
Fe I,3679.9130000000005
Fe I,3680.34
Fe I,3680.379
Fe I,3680.657
Fe I,3680.7
Fe I,3680.8100000000004
Fe I,3680.94
Fe I,3681.15
Fe I,3681.225
Fe I,3681.6440000000002
Fe I,3681.8720000000003
Fe I,3682.027
Fe I,3682.072
Fe I,3682.1440000000002
Fe I,3682.167
Fe I,3682.245
Fe I,3682.738
Fe I,3683.055
Fe I,3683.5829999999996
Fe I,3683.612
Fe I,3683.6290000000004
Fe I,3684.107
Fe I,3684.138
Fe I,3684.5620000000004
Fe I,3685.496
Fe I,3685.661
Fe I,3685.997
Fe I,3686.2580000000003
Fe I,3686.62
Fe I,3686.6890000000003
Fe I,3687.0969999999998
Fe I,3687.457
Fe I,3687.6580000000004
Fe I,3688.461
Fe I,3688.8010000000004
Fe I,3688.866
Fe I,3689.001
Fe I,3689.009
Fe I,3689.076
Fe I,3689.37
Fe I,3689.458
Fe I,3689.477
Fe I,3689.8680000000004
Fe I,3690.455
Fe I,3690.727
Fe I,3690.7780000000002
Fe I,3691.174
Fe I,3692.6130000000003
Fe I,3692.6479999999997
Fe I,3693.027
Fe I,3693.123
Fe I,3694.006
Fe I,3694.422
Fe I,3695.052
Fe I,3695.053
Fe I,3695.335
Fe I,3695.515
Fe I,3695.605
Fe I,3696.831
Fe I,3696.986
Fe I,3697.425
Fe I,3697.502
Fe I,3697.536
Fe I,3698.027
Fe I,3698.066
Fe I,3698.157
Fe I,3698.603
Fe I,3698.7560000000003
Fe I,3699.014
Fe I,3699.139
Fe I,3699.404
Fe I,3699.818
Fe I,3700.046
Fe I,3700.599
Fe I,3701.0860000000002
Fe I,3701.219
Fe I,3702.029
Fe I,3702.318
Fe I,3702.4919999999997
Fe I,3702.502
Fe I,3703.4300000000003
Fe I,3703.5480000000002
Fe I,3703.5840000000003
Fe I,3703.691
Fe I,3703.821
Fe I,3704.014
Fe I,3704.349
Fe I,3704.4610000000002
Fe I,3704.793
Fe I,3705.26
Fe I,3705.549
Fe I,3705.566
Fe I,3705.698
Fe I,3707.0370000000003
Fe I,3707.0460000000003
Fe I,3707.309
Fe I,3707.3410000000003
Fe I,3707.456
Fe I,3707.564
Fe I,3707.67
Fe I,3707.8140000000003
Fe I,3707.822
Fe I,3707.9199999999996
Fe I,3708.6020000000003
Fe I,3709.246
Fe I,3709.5339999999997
Fe I,3709.666
Fe I,3710.471
Fe I,3711.223
Fe I,3711.298
Fe I,3711.4080000000004
Fe I,3715.7279999999996
Fe I,3715.911
Fe I,3716.442
Fe I,3716.482
Fe I,3717.185
Fe I,3717.727
Fe I,3717.83
Fe I,3718.1400000000003
Fe I,3718.407
Fe I,3719.5609999999997
Fe I,3719.935
Fe I,3720.8269999999998
Fe I,3721.185
Fe I,3721.272
Fe I,3721.273
Fe I,3721.393
Fe I,3721.502
Fe I,3721.56
Fe I,3721.6000000000004
Fe I,3722.0240000000003
Fe I,3722.229
Fe I,3722.563
Fe I,3722.751
Fe I,3723.9139999999998
Fe I,3724.373
Fe I,3724.377
Fe I,3725.491
Fe I,3725.645
Fe I,3725.867
Fe I,3726.584
Fe I,3726.6620000000003
Fe I,3726.829
Fe I,3726.897
Fe I,3726.9260000000004
Fe I,3727.018
Fe I,3727.092
Fe I,3727.529
Fe I,3727.619
Fe I,3727.674
Fe I,3727.8089999999997
Fe I,3728.044
Fe I,3728.665
Fe I,3728.668
Fe I,3728.965
Fe I,3729.094
Fe I,3729.503
Fe I,3730.3140000000003
Fe I,3730.355
Fe I,3730.3859999999995
Fe I,3730.4610000000002
Fe I,3730.515
Fe I,3730.518
Fe I,3730.566
Fe I,3730.584
Fe I,3730.8030000000003
Fe I,3730.9089999999997
Fe I,3730.946
Fe I,3731.151
Fe I,3731.3740000000003
Fe I,3731.569
Fe I,3732.093
Fe I,3732.3959999999997
Fe I,3732.6510000000003
Fe I,3733.192
Fe I,3733.317
Fe I,3734.864
Fe I,3734.959
Fe I,3735.324
Fe I,3735.715
Fe I,3735.8940000000002
Fe I,3737.1319999999996
Fe I,3737.7129999999997
Fe I,3738.305
Fe I,3738.5
Fe I,3739.116
Fe I,3739.314
Fe I,3739.5229999999997
Fe I,3740.059
Fe I,3740.065
Fe I,3740.2390000000005
Fe I,3740.3230000000003
Fe I,3741.474
Fe I,3742.073
Fe I,3742.139
Fe I,3742.558
Fe I,3742.617
Fe I,3742.946
Fe I,3743.2119999999995
Fe I,3743.362
Fe I,3743.468
Fe I,3743.777
Fe I,3744.101
Fe I,3744.103
Fe I,3744.5460000000003
Fe I,3745.471
Fe I,3745.561
Fe I,3745.899
Fe I,3746.243
Fe I,3746.475
Fe I,3746.656
Fe I,3746.927
Fe I,3746.9959999999996
Fe I,3747.513
Fe I,3748.173
Fe I,3748.209
Fe I,3748.2619999999997
Fe I,3748.496
Fe I,3748.906
Fe I,3748.965
Fe I,3749.2880000000005
Fe I,3749.485
Fe I,3751.0649999999996
Fe I,3751.821
Fe I,3752.407
Fe I,3752.415
Fe I,3752.8559999999998
Fe I,3753.138
Fe I,3753.6110000000003
Fe I,3754.5
Fe I,3754.894
Fe I,3755.1139999999996
Fe I,3756.068
Fe I,3756.937
Fe I,3757.454
Fe I,3757.9649999999997
Fe I,3758.026
Fe I,3758.111
Fe I,3758.233
Fe I,3758.775
Fe I,3759.0640000000003
Fe I,3759.155
Fe I,3759.581
Fe I,3759.758
Fe I,3760.05
Fe I,3760.532
Fe I,3761.0629999999996
Fe I,3761.4089999999997
Fe I,3761.7169999999996
Fe I,3761.8579999999997
Fe I,3762.2039999999997
Fe I,3762.2949999999996
Fe I,3763.7889999999998
Fe I,3764.2079999999996
Fe I,3765.5389999999998
Fe I,3765.645
Fe I,3765.659
Fe I,3765.698
Fe I,3766.089
Fe I,3766.659
Fe I,3766.8540000000003
Fe I,3767.192
Fe I,3767.5299999999997
Fe I,3767.593
Fe I,3767.636
Fe I,3768.027
Fe I,3768.706
Fe I,3769.793
Fe I,3769.987
Fe I,3770.301
Fe I,3770.406
Fe I,3771.49
Fe I,3771.491
Fe I,3772.581
Fe I,3773.359
Fe I,3773.691
Fe I,3773.748
Fe I,3774.8239999999996
Fe I,3775.585
Fe I,3775.854
Fe I,3776.4550000000004
Fe I,3777.066
Fe I,3777.3309999999997
Fe I,3777.4489999999996
Fe I,3778.162
Fe I,3778.315
Fe I,3778.509
Fe I,3778.696
Fe I,3778.793
Fe I,3779.201
Fe I,3779.416
Fe I,3779.454
Fe I,3779.5080000000003
Fe I,3781.186
Fe I,3781.6059999999998
Fe I,3781.903
Fe I,3781.94
Fe I,3782.113
Fe I,3782.448
Fe I,3782.609
Fe I,3783.064
Fe I,3783.3120000000004
Fe I,3784.844
Fe I,3785.6490000000003
Fe I,3785.706
Fe I,3785.777
Fe I,3785.788
Fe I,3785.9480000000003
Fe I,3786.149
Fe I,3786.187
Fe I,3786.677
Fe I,3787.136
Fe I,3787.164
Fe I,3787.88
Fe I,3787.935
Fe I,3787.9739999999997
Fe I,3788.0389999999998
Fe I,3788.059
Fe I,3788.4300000000003
Fe I,3789.176
Fe I,3789.307
Fe I,3789.574
Fe I,3789.719
Fe I,3789.735
Fe I,3789.8160000000003
Fe I,3790.093
Fe I,3790.1510000000003
Fe I,3790.238
Fe I,3790.4950000000003
Fe I,3790.654
Fe I,3790.754
Fe I,3790.893
Fe I,3791.1090000000004
Fe I,3791.506
Fe I,3791.7419999999997
Fe I,3792.154
Fe I,3792.8269999999998
Fe I,3793.2839999999997
Fe I,3793.354
Fe I,3793.456
Fe I,3793.48
Fe I,3793.585
Fe I,3793.8709999999996
Fe I,3794.339
Fe I,3794.583
Fe I,3795.002
Fe I,3796.012
Fe I,3797.299
Fe I,3797.5150000000003
Fe I,3797.9489999999996
Fe I,3798.5109999999995
Fe I,3799.2079999999996
Fe I,3799.547
Fe I,3801.361
Fe I,3801.6789999999996
Fe I,3801.809
Fe I,3801.8599999999997
Fe I,3801.984
Fe I,3802.0080000000003
Fe I,3802.2780000000002
Fe I,3802.969
Fe I,3803.526
Fe I,3804.009
Fe I,3804.7879999999996
Fe I,3804.8630000000003
Fe I,3804.9130000000005
Fe I,3805.057
Fe I,3805.342
Fe I,3805.342
Fe I,3805.788
Fe I,3805.893
Fe I,3806.0480000000002
Fe I,3806.2169999999996
Fe I,3806.696
Fe I,3806.7599999999998
Fe I,3806.9349999999995
Fe I,3807.1589999999997
Fe I,3807.174
Fe I,3807.537
Fe I,3808.2819999999997
Fe I,3808.7290000000003
Fe I,3809.04
Fe I,3809.564
Fe I,3810.7560000000003
Fe I,3811.035
Fe I,3811.0559999999996
Fe I,3811.804
Fe I,3811.891
Fe I,3812.964
Fe I,3812.978
Fe I,3813.058
Fe I,3813.383
Fe I,3813.6349999999998
Fe I,3813.884
Fe I,3813.933
Fe I,3813.9359999999997
Fe I,3814.5229999999997
Fe I,3814.7789999999995
Fe I,3814.8430000000003
Fe I,3815.2129999999997
Fe I,3815.3269999999998
Fe I,3815.84
Fe I,3816.341
Fe I,3816.92
Fe I,3817.452
Fe I,3817.572
Fe I,3817.6389999999997
Fe I,3818.268
Fe I,3818.332
Fe I,3818.715
Fe I,3819.493
Fe I,3820.425
Fe I,3821.178
Fe I,3821.378
Fe I,3821.835
Fe I,3821.8990000000003
Fe I,3822.21
Fe I,3822.84
Fe I,3822.9939999999997
Fe I,3824.074
Fe I,3824.304
Fe I,3824.4439999999995
Fe I,3824.5370000000003
Fe I,3824.556
Fe I,3825.4030000000002
Fe I,3825.881
Fe I,3826.0809999999997
Fe I,3826.63
Fe I,3826.8419999999996
Fe I,3827.571
Fe I,3827.822
Fe I,3827.866
Fe I,3828.15
Fe I,3828.504
Fe I,3828.644
Fe I,3829.115
Fe I,3829.122
Fe I,3829.3630000000003
Fe I,3829.452
Fe I,3829.6620000000003
Fe I,3829.694
Fe I,3829.7609999999995
Fe I,3830.071
Fe I,3830.7569999999996
Fe I,3830.862
Fe I,3831.2650000000003
Fe I,3832.272
Fe I,3832.514
Fe I,3833.209
Fe I,3833.308
Fe I,3834.2219999999998
Fe I,3834.452
Fe I,3834.974
Fe I,3836.331
Fe I,3836.7039999999997
Fe I,3836.915
Fe I,3837.135
Fe I,3838.8630000000003
Fe I,3839.256
Fe I,3839.5
Fe I,3839.627
Fe I,3840.415
Fe I,3840.437
Fe I,3841.004
Fe I,3841.0480000000002
Fe I,3841.263
Fe I,3842.242
Fe I,3842.412
Fe I,3842.897
Fe I,3842.989
Fe I,3843.1150000000002
Fe I,3843.2569999999996
Fe I,3843.7079999999996
Fe I,3844.027
Fe I,3845.1690000000003
Fe I,3845.2140000000004
Fe I,3845.6939999999995
Fe I,3845.985
Fe I,3846.2830000000004
Fe I,3846.4100000000003
Fe I,3846.791
Fe I,3846.8
Fe I,3846.9349999999995
Fe I,3847.1589999999997
Fe I,3847.212
Fe I,3847.625
Fe I,3848.1849999999995
Fe I,3848.29
Fe I,3849.966
Fe I,3850.8179999999998
Fe I,3852.2609999999995
Fe I,3852.573
Fe I,3853.4570000000003
Fe I,3854.366
Fe I,3855.315
Fe I,3855.7999999999997
Fe I,3855.8469999999998
Fe I,3855.916
Fe I,3856.033
Fe I,3856.3709999999996
Fe I,3856.617
Fe I,3857.6749999999997
Fe I,3857.822
Fe I,3858.184
Fe I,3858.473
Fe I,3858.9179999999997
Fe I,3859.2129999999997
Fe I,3859.911
Fe I,3860.4739999999997
Fe I,3860.7299999999996
Fe I,3861.333
Fe I,3861.344
Fe I,3861.5910000000003
Fe I,3862.2960000000003
Fe I,3862.3610000000003
Fe I,3863.163
Fe I,3863.691
Fe I,3863.741
Fe I,3863.829
Fe I,3864.301
Fe I,3864.485
Fe I,3864.591
Fe I,3865.354
Fe I,3865.523
Fe I,3865.742
Fe I,3866.089
Fe I,3866.263
Fe I,3866.84
Fe I,3866.923
Fe I,3866.963
Fe I,3867.0209999999997
Fe I,3867.2160000000003
Fe I,3867.438
Fe I,3867.837
Fe I,3867.9210000000003
Fe I,3868.015
Fe I,3868.063
Fe I,3868.549
Fe I,3868.7200000000003
Fe I,3869.23
Fe I,3869.2430000000004
Fe I,3869.558
Fe I,3869.608
Fe I,3869.808
Fe I,3869.884
Fe I,3870.1780000000003
Fe I,3870.597
Fe I,3870.79
Fe I,3870.901
Fe I,3871.222
Fe I,3871.748
Fe I,3872.169
Fe I,3872.5009999999997
Fe I,3872.562
Fe I,3872.9210000000003
Fe I,3873.295
Fe I,3873.594
Fe I,3873.7599999999998
Fe I,3874.475
Fe I,3876.04
Fe I,3876.4809999999998
Fe I,3876.6710000000003
Fe I,3878.018
Fe I,3878.183
Fe I,3878.5730000000003
Fe I,3878.671
Fe I,3878.7259999999997
Fe I,3879.7129999999997
Fe I,3880.379
Fe I,3881.974
Fe I,3882.1059999999998
Fe I,3882.733
Fe I,3882.822
Fe I,3883.259
Fe I,3883.2799999999997
Fe I,3884.353
Fe I,3884.3579999999997
Fe I,3884.663
Fe I,3884.96
Fe I,3885.145
Fe I,3885.5099999999998
Fe I,3885.661
Fe I,3885.7490000000003
Fe I,3885.91
Fe I,3885.9230000000002
Fe I,3886.282
Fe I,3886.404
Fe I,3886.7509999999997
Fe I,3887.048
Fe I,3888.048
Fe I,3888.1220000000003
Fe I,3888.416
Fe I,3888.4230000000002
Fe I,3888.513
Fe I,3888.822
Fe I,3889.102
Fe I,3889.919
Fe I,3890.3859999999995
Fe I,3890.3940000000002
Fe I,3890.841
Fe I,3891.927
Fe I,3892.308
Fe I,3892.892
Fe I,3892.982
Fe I,3893.098
Fe I,3893.3089999999997
Fe I,3893.39
Fe I,3893.447
Fe I,3893.9120000000003
Fe I,3894.012
Fe I,3894.4779999999996
Fe I,3895.426
Fe I,3895.656
Fe I,3896.0660000000003
Fe I,3896.4809999999998
Fe I,3897.4489999999996
Fe I,3897.89
Fe I,3898.009
Fe I,3899.029
Fe I,3899.7070000000003
Fe I,3900.4390000000003
Fe I,3900.515
Fe I,3901.305
Fe I,3902.945
Fe I,3902.9930000000004
Fe I,3903.8979999999997
Fe I,3903.9890000000005
Fe I,3904.0789999999997
Fe I,3905.183
Fe I,3905.9230000000002
Fe I,3906.4170000000004
Fe I,3906.479
Fe I,3906.4890000000005
Fe I,3906.53
Fe I,3906.747
Fe I,3906.8060000000005
Fe I,3906.9619999999995
Fe I,3907.465
Fe I,3907.934
Fe I,3908.842
Fe I,3909.152
Fe I,3909.658
Fe I,3909.8289999999997
Fe I,3910.3320000000003
Fe I,3910.516
Fe I,3910.844
Fe I,3910.998
Fe I,3911.177
Fe I,3913.632
Fe I,3914.274
Fe I,3914.418
Fe I,3914.762
Fe I,3914.982
Fe I,3915.4719999999998
Fe I,3915.845
Fe I,3916.049
Fe I,3916.061
Fe I,3916.7309999999998
Fe I,3917.181
Fe I,3917.876
Fe I,3918.315
Fe I,3918.415
Fe I,3918.571
Fe I,3918.642
Fe I,3918.779
Fe I,3919.065
Fe I,3919.101
Fe I,3919.5350000000003
Fe I,3919.7129999999997
Fe I,3920.258
Fe I,3920.3019999999997
Fe I,3920.4320000000002
Fe I,3920.629
Fe I,3920.8370000000004
Fe I,3920.915
Fe I,3921.053
Fe I,3921.187
Fe I,3921.272
Fe I,3921.485
Fe I,3921.703
Fe I,3922.0870000000004
Fe I,3922.33
Fe I,3922.424
Fe I,3922.6659999999997
Fe I,3922.673
Fe I,3922.9120000000003
Fe I,3923.0220000000004
Fe I,3923.415
Fe I,3923.4300000000003
Fe I,3924.492
Fe I,3925.192
Fe I,3925.201
Fe I,3925.644
Fe I,3925.9410000000003
Fe I,3926.013
Fe I,3926.467
Fe I,3926.903
Fe I,3927.608
Fe I,3927.747
Fe I,3927.9199999999996
Fe I,3927.9219999999996
Fe I,3928.0099999999998
Fe I,3928.0829999999996
Fe I,3929.117
Fe I,3929.126
Fe I,3929.2079999999996
Fe I,3929.981
Fe I,3930.028
Fe I,3930.253
Fe I,3930.297
Fe I,3930.49
Fe I,3931.1169999999997
Fe I,3931.263
Fe I,3931.4550000000004
Fe I,3932.179
Fe I,3932.244
Fe I,3932.627
Fe I,3933.596
Fe I,3933.5989999999997
Fe I,3933.6020000000003
Fe I,3933.763
Fe I,3935.3070000000002
Fe I,3935.487
Fe I,3935.813
Fe I,3935.859
Fe I,3936.0
Fe I,3936.335
Fe I,3936.7430000000004
Fe I,3936.807
Fe I,3937.328
Fe I,3937.72
Fe I,3938.009
Fe I,3938.078
Fe I,3938.372
Fe I,3939.5119999999997
Fe I,3940.037
Fe I,3940.373
Fe I,3940.662
Fe I,3940.877
Fe I,3941.185
Fe I,3941.275
Fe I,3942.365
Fe I,3942.4400000000005
Fe I,3942.7839999999997
Fe I,3942.8680000000004
Fe I,3943.177
Fe I,3943.341
Fe I,3943.476
Fe I,3943.5739999999996
Fe I,3943.713
Fe I,3944.3779999999997
Fe I,3944.449
Fe I,3944.738
Fe I,3944.889
Fe I,3945.117
Fe I,3946.995
Fe I,3947.3770000000004
Fe I,3947.507
Fe I,3947.531
Fe I,3947.69
Fe I,3948.097
Fe I,3948.277
Fe I,3948.775
Fe I,3948.994
Fe I,3949.141
Fe I,3949.738
Fe I,3949.801
Fe I,3949.8070000000002
Fe I,3949.953
Fe I,3950.1389999999997
Fe I,3950.2569999999996
Fe I,3950.464
Fe I,3950.7549999999997
Fe I,3951.15
Fe I,3951.1630000000005
Fe I,3951.63
Fe I,3951.6809999999996
Fe I,3952.0209999999997
Fe I,3952.601
Fe I,3952.6569999999997
Fe I,3952.67
Fe I,3952.6960000000004
Fe I,3953.152
Fe I,3953.496
Fe I,3953.857
Fe I,3954.712
Fe I,3955.1440000000002
Fe I,3955.2129999999997
Fe I,3955.3410000000003
Fe I,3955.602
Fe I,3955.955
Fe I,3956.4550000000004
Fe I,3956.677
Fe I,3956.8779999999997
Fe I,3957.018
Fe I,3957.3340000000003
Fe I,3957.6240000000003
Fe I,3959.1910000000003
Fe I,3960.279
Fe I,3961.139
Fe I,3961.906
Fe I,3962.3520000000003
Fe I,3962.6440000000002
Fe I,3962.732
Fe I,3963.1
Fe I,3963.4300000000003
Fe I,3964.5150000000003
Fe I,3965.263
Fe I,3965.3949999999995
Fe I,3965.46
Fe I,3965.509
Fe I,3965.5829999999996
Fe I,3965.7200000000003
Fe I,3965.916
Fe I,3966.062
Fe I,3966.488
Fe I,3966.499
Fe I,3966.5429999999997
Fe I,3966.614
Fe I,3966.628
Fe I,3966.811
Fe I,3967.421
Fe I,3967.5060000000003
Fe I,3967.767
Fe I,3967.9610000000002
Fe I,3968.139
Fe I,3969.081
Fe I,3969.257
Fe I,3969.4349999999995
Fe I,3969.628
Fe I,3970.261
Fe I,3970.389
Fe I,3970.559
Fe I,3970.989
Fe I,3971.04
Fe I,3971.2439999999997
Fe I,3971.322
Fe I,3972.0209999999997
Fe I,3972.6940000000004
Fe I,3972.779
Fe I,3972.9120000000003
Fe I,3973.65
Fe I,3974.38
Fe I,3974.6499999999996
Fe I,3974.76
Fe I,3974.82
Fe I,3975.2030000000004
Fe I,3975.5119999999997
Fe I,3975.8210000000004
Fe I,3975.842
Fe I,3976.0930000000003
Fe I,3976.385
Fe I,3976.4719999999998
Fe I,3976.5460000000003
Fe I,3976.613
Fe I,3976.859
Fe I,3976.862
Fe I,3976.986
Fe I,3977.741
Fe I,3978.159
Fe I,3978.458
Fe I,3979.2259999999997
Fe I,3979.636
Fe I,3980.3019999999997
Fe I,3981.098
Fe I,3981.7709999999997
Fe I,3982.6240000000003
Fe I,3983.8740000000003
Fe I,3983.956
Fe I,3984.789
Fe I,3984.935
Fe I,3985.3160000000003
Fe I,3985.387
Fe I,3986.1720000000005
Fe I,3986.179
Fe I,3986.299
Fe I,3987.9289999999996
Fe I,3988.988
Fe I,3989.298
Fe I,3989.8579999999997
Fe I,3990.373
Fe I,3990.554
Fe I,3990.788
Fe I,3991.901
Fe I,3991.904
Fe I,3993.097
Fe I,3993.2380000000003
Fe I,3993.252
Fe I,3993.589
Fe I,3993.616
Fe I,3993.732
Fe I,3994.005
Fe I,3994.113
Fe I,3994.6910000000003
Fe I,3995.1499999999996
Fe I,3995.2050000000004
Fe I,3995.215
Fe I,3995.862
Fe I,3995.983
Fe I,3996.2599999999998
Fe I,3996.279
Fe I,3996.785
Fe I,3996.964
Fe I,3997.392
Fe I,3997.4829999999997
Fe I,3997.867
Fe I,3998.028
Fe I,3998.052
Fe I,3998.358
Fe I,4000.2480000000005
Fe I,4000.253
Fe I,4000.4570000000003
Fe I,4001.105
Fe I,4001.6609999999996
Fe I,4002.661
Fe I,4002.792
Fe I,4002.8680000000004
Fe I,4002.916
Fe I,4003.1639999999998
Fe I,4003.169
Fe I,4003.7619999999997
Fe I,4004.168
Fe I,4004.827
Fe I,4004.8419999999996
Fe I,4004.978
Fe I,4004.9849999999997
Fe I,4005.242
Fe I,4005.385
Fe I,4005.48
Fe I,4005.602
Fe I,4005.621
Fe I,4006.004
Fe I,4006.157
Fe I,4006.311
Fe I,4006.624
Fe I,4007.101
Fe I,4007.272
Fe I,4009.5429999999997
Fe I,4009.7129999999997
Fe I,4010.174
Fe I,4010.7799999999997
Fe I,4011.282
Fe I,4011.402
Fe I,4011.4069999999997
Fe I,4011.712
Fe I,4012.149
Fe I,4013.263
Fe I,4013.5640000000003
Fe I,4013.639
Fe I,4013.782
Fe I,4013.825
Fe I,4013.8450000000003
Fe I,4014.531
Fe I,4015.4660000000003
Fe I,4015.606
Fe I,4016.4190000000003
Fe I,4017.083
Fe I,4017.148
Fe I,4017.463
Fe I,4018.036
Fe I,4018.2670000000003
Fe I,4018.8869999999997
Fe I,4019.044
Fe I,4020.271
Fe I,4020.4840000000004
Fe I,4020.817
Fe I,4021.638
Fe I,4021.866
Fe I,4022.212
Fe I,4023.956
Fe I,4024.065
Fe I,4024.096
Fe I,4024.7250000000004
Fe I,4025.4320000000002
Fe I,4027.098
Fe I,4028.098
Fe I,4029.622
Fe I,4029.8610000000003
Fe I,4030.1839999999997
Fe I,4030.3289999999997
Fe I,4030.4880000000003
Fe I,4030.889
Fe I,4031.2400000000002
Fe I,4031.633
Fe I,4031.728
Fe I,4031.9610000000002
Fe I,4032.447
Fe I,4032.454
Fe I,4032.4669999999996
Fe I,4032.627
Fe I,4033.186
Fe I,4034.126
Fe I,4034.7129999999997
Fe I,4035.244
Fe I,4035.5950000000003
Fe I,4036.367
Fe I,4036.43
Fe I,4037.124
Fe I,4038.624
Fe I,4038.79
Fe I,4039.194
Fe I,4040.638
Fe I,4041.2709999999997
Fe I,4041.649
Fe I,4043.7560000000003
Fe I,4043.897
Fe I,4043.977
Fe I,4044.492
Fe I,4044.545
Fe I,4044.609
Fe I,4044.9759999999997
Fe I,4045.1130000000003
Fe I,4045.414
Fe I,4045.594
Fe I,4045.614
Fe I,4045.669
Fe I,4045.8120000000004
Fe I,4046.062
Fe I,4046.457
Fe I,4047.303
Fe I,4048.552
Fe I,4048.95
Fe I,4049.327
Fe I,4050.674
Fe I,4050.9269999999997
Fe I,4051.213
Fe I,4051.315
Fe I,4051.8869999999997
Fe I,4051.906
Fe I,4052.013
Fe I,4052.275
Fe I,4052.293
Fe I,4052.3149999999996
Fe I,4052.439
Fe I,4052.72
Fe I,4053.426
Fe I,4054.178
Fe I,4054.709
Fe I,4054.8059999999996
Fe I,4054.866
Fe I,4055.035
Fe I,4055.4739999999997
Fe I,4056.3459999999995
Fe I,4057.3430000000003
Fe I,4057.3869999999997
Fe I,4057.6549999999997
Fe I,4058.198
Fe I,4058.217
Fe I,4058.389
Fe I,4058.754
Fe I,4059.045
Fe I,4059.16
Fe I,4059.7129999999997
Fe I,4059.774
Fe I,4060.7569999999996
Fe I,4061.0950000000003
Fe I,4061.9529999999995
Fe I,4062.441
Fe I,4063.2760000000003
Fe I,4063.4179999999997
Fe I,4063.594
Fe I,4063.6369999999997
Fe I,4064.0480000000002
Fe I,4065.0510000000004
Fe I,4065.381
Fe I,4066.022
Fe I,4066.0840000000003
Fe I,4066.585
Fe I,4066.974
Fe I,4067.271
Fe I,4067.583
Fe I,4067.6049999999996
Fe I,4067.851
Fe I,4067.978
Fe I,4069.0660000000003
Fe I,4069.608
Fe I,4069.6820000000002
Fe I,4070.2050000000004
Fe I,4070.663
Fe I,4070.7659999999996
Fe I,4070.77
Fe I,4071.52
Fe I,4071.7380000000003
Fe I,4071.746
Fe I,4071.8900000000003
Fe I,4072.502
Fe I,4073.7619999999997
Fe I,4074.6730000000002
Fe I,4074.696
Fe I,4074.7859999999996
Fe I,4074.93
Fe I,4076.219
Fe I,4076.49
Fe I,4076.629
Fe I,4076.8
Fe I,4076.8810000000003
Fe I,4076.9049999999997
Fe I,4077.2000000000003
Fe I,4077.239
Fe I,4077.6549999999997
Fe I,4078.354
Fe I,4078.4120000000003
Fe I,4079.168
Fe I,4079.8379999999997
Fe I,4080.209
Fe I,4080.575
Fe I,4080.876
Fe I,4081.132
Fe I,4081.2670000000003
Fe I,4081.567
Fe I,4082.107
Fe I,4082.131
Fe I,4082.426
Fe I,4083.543
Fe I,4083.549
Fe I,4083.63
Fe I,4083.707
Fe I,4083.763
Fe I,4083.764
Fe I,4084.492
Fe I,4085.004
Fe I,4085.2480000000005
Fe I,4085.303
Fe I,4085.982
Fe I,4086.1450000000004
Fe I,4086.825
Fe I,4087.094
Fe I,4087.7929999999997
Fe I,4088.371
Fe I,4088.5559999999996
Fe I,4089.2169999999996
Fe I,4090.072
Fe I,4090.953
Fe I,4091.553
Fe I,4092.277
Fe I,4092.507
Fe I,4094.377
Fe I,4094.437
Fe I,4095.2659999999996
Fe I,4095.5
Fe I,4095.971
Fe I,4096.107
Fe I,4096.6539999999995
Fe I,4097.016
Fe I,4097.0830000000005
Fe I,4097.1539999999995
Fe I,4098.176
Fe I,4098.437
